50,"   the big  Chase Scene , with cars crashing and flying through the air and  Impressive Pyrotechnics  from all the  Stuff Blowing Up",0
51,This series contains examples of:   Action Girl Rebecca.,0
52,"By the end of the first season, it would appear that   Warden James  is the one behind the disappearances and returns.",1
53,Except Hauser is the kind of asshole.,0
54,"The end of the first season is this, ending with Rebecca on the operating table and flatlining.",1
55,"Whoops, make that  the end of the series .",1
56,"He lets Cobb stay in solitary indefinately, but   puts another inmate who can't shut up in the same cell as him .",1
57,He started killing people as revenge.,0
58,"In the present day,   Tommy Madsen  seems to serve as this to   the Warden .",1
59,Paxton Petty stole Silver Star medals from the graves of dead soldiers to use as shrapnel in his landmines.,0
60,"Subverted when we find out he's actually Tommy Madsen's brother, which makes him Rebecca's great uncle by blood .",1
61,She seems more intrigued then anything else though.,0
62,"The US federal government, unwilling to disclose that the most successful prison break in  recorded history  occurred in 1963, released an official explanation for the closing of Alcatraz and created fake transfers to other prisons (signed by Robert Kennedy himself), then later issued fake death certificates saying they all died at the prisons they were transferred to.",0
63,"Hauser and Lucy, they were involved, but when she disappeared as a '63, Hauser was forced to take  The Slow Path .",1
64,"Episode 2 reveals that   Lucy was at Alcatraz in 1963, under the name Lucille Sengupta .",1
65,"Beauregard is revealed to be working for Hauser and, like Lucy, to not have aged since the 60's.",1
66,"Episode 4;  Those keys the prisoners were looking for were cut with anachronistic lasers, and they open a vault under the island that certain prisoners were sent to before they all vanished.",1
67,"Episode 5:   Ray really is Rebecca's uncle, and he's been in contact with her grandfather.",1
68,"It's entirely possible that Ernest Cobb would have happily spent the rest of his life at Alcatraz in solitary, a threat to no-one... except the warden found it necessary to screw with him until he completely lost his mind,  just so he could call in Lucille Sengupta, AKA  Lucy Banerjee  for some as-of-yet undisclosed purpose.",1
69,":  Cobb first appears to be killing randomly, until Rebecca figures out that he kills random people in order to conceal his real targets:   15-16 year old girls, like the sister he was resentful of because their mom took care of her but abandoned him at an orphanage.",0
70,He also kills crows as a calling card.,1
71,"Kit Nelson is also this,   kidnapping and killing 11 year old boys, the same age as his brother when Kit killed him.",1
72,"He kidnaps them on a Friday, leaves behind a chrysanthemum in the bed, then returns the dead body Sunday evening.",1
73,Clarence Montgomery  was  turned  into this by Dr.,1
74,"Though he was wrongfully convicted of killing his white girlfriend, Dr.",1
75,Beauregard used a reversed version of Dr.,1
76,Sengupta's treatments to  make  him kill people in the same manner as which she died.,1
77,"Hauser, noted by Lucy who worries how much he's changed since she knew him in '63     Lucy Try not to  shoot  anyone!",1
78, television series presented by famed thriller director  Alfred Hitchcock .,0
79,"In the episode ""Bull in a China Shop"", Hitchcock apologizes for the fact that the story features neither a bull nor a china shop.",0
80,Unfortunatly by the third break she is gone.,0
81,Unusual for its willingness to embrace a fanciful  Story Arc  about a centuries-old prophecy.,0
82,And apparently the global intelligence community has nothing better to do than go to war over every piece of technology he might have even glanced at.,0
83,So Elena is supposed to be Russian?,0
84,"Luckily, his body fell into a vat of special Rambaldi liquid that healed his wounds and brought him back to life .",1
85,He was stuck under a collapsed pillar when Jack blew himself up .,1
86,"Also, the two-part episode in season 2, ""Passage"", where   Irina goes undercover with Jack and Sydney to India as a family of tourists to recover six stolen nuclear warheads , is a badass family vacation if there ever was one.",1
87,Jack grows one during   the year that he was held in solitary confinement for working with unsanctioned sources to learn the truth behind his daughter's apparent death .,1
88,"Sydney works for the government, but is abducted by criminals to perform certain high-risk jobs for them in Season 2 .",1
89,"In the Season 4 premiere, we learn that   Jack killed Irina offscreen  at some point between the Season 2 and Season 3 finales.",1
90,"Of course, this being  Alias , it later turns out that Jack actually killed  a ''double'' of Irina .",1
91,"Nadia, who discovers her parents are actually   Irina and Sloane .",1
92,"It also attracts a few other freelancers, such as Sark.",0
93,"  Irina  had the option of being saved   by her daughter , or grabbing the Horizon.",1
94,"She grabs the Horizon, completely ignoring the fact that  she's on an unstable and steadily cracking glass pane .",1
95,He was fine until he left a message on her answering machine using a wiretapped line.,0
96,If he'd only paid attention...,0
97,They immediately start a Die Hard plan to eliminate the enemy spies.,0
98,She easily could've avoided it though...,1
99,"Most of the cast, at some point  Sydney and her father worked for the CIA, posed as SD-6 agents    Lauren  worked for the Covenant, but posed as an NSA agent  Sark is always claiming to work for someone or other, but is usually just out for himself",1
100,There's dysfunctional and then there's the Bristow family.,0
101,Fake Russian Sark is a Russian man with a  fake British accent  portrayed by American actor David Anders.,0
102,"Turns out to be a  Xanatos Gambit  by Sloane himself and as part of it, his wife cut off her own finger and posted it to him.",1
103,"Played with in respect to Emily Sloane, though ultimately   subverted, as Sloane was pulling this on  himself  and Emily was in on the con .",1
104,Being a love interest other than Vaughn seems to be deadly.,1
105,"Passage I/II: Jack (and the audience) gets to see Irina Derevko in bra and panties, and she gives her 'husband' a good, long look.",0
106,"Played with, though, because   ""The Man"" is actually Irina, a woman .",1
107,"Animal Motifs One of Sydney's call signs   after she returned from the ""dead""  was  ""Phoenix"" ; Jack's call signs are all birds (""Blackbird"" with SD-6, ""Raptor"" with the CIA).",1
108,"They wrote the character as American, cast an Australian who can do a serviceable American accent, and make her an American raised in England.",0
109," Do not  mess with Sydney or you'll be dealing with Jack, and you will  not  be in good shape after.",0
110,"In Season 2, halfway through,   Sydney and the CIA bring down the entire Alliance, including SD-6, Sydney starts to work for the  real  CIA in the open, and  her relationships with Vaughn, Sloane, Sark, and Dixon all change, and her relationships with her father and Marshall remain basically the same.",1
111,"In Season 3,   after Sydney's 2-year memory hole, faked death, etc.",1
112,"Sydney finds that Vaughn is   married , her dad   is in jail , Dixon   is the director of the LA office of the CIA , Sloane is   living in Europe as a philanthropist,  and other things.",1
113,The interesting thing is that all of the original characters are maintained (minus   Will and Francie ) despite all of the changes in the show.,1
114,"The same might be said of any show, but in  Alias  all of the characters completely change teams at least once and repeatedly betray one another, some of them over and over, in ways that would destroy most real (and even most TV) relationships.",1
115,This how Sydney knows that   Francie  is an imposter.,1
116,"Sydney offers her some coffee ice cream, something the real   Francie  hated, and she accepts.",1
117,Extra cool because   Jack gets to hook up with her .,1
118,"This element is used more than fight sequences, as torture sequences involve less choreography.",0
119,"He turned from sweet, mild mental patient to master-assassin upon completion of the piece.",0
120,"""  ""Syd... since that night...   you were missing.",1
121,You've been missing for almost two years .,1
122,"And the people who live there   can make you forget your family and work for them, or simply drug you and drain you of your emotions to keep the local population under their control.",1
123,"The bad guys kidnap people from our world   including  children  and drain them of their emotions,  Mooks  are sentenced to decapitation with frequency, and keep the populace in control with drugs.",1
124,  Dodo  just shoots  Hatter .,1
125,"Luckily,   Hatter  has a  Bulletproof Vest .",1
126,"When Charlie fires his crossbow toward the end, and  thinks  he   blows up the Hearts Casino  because the timing happens to be spot-on.",1
127,"I'd make the Hearts think I was working for them, while I fed their enemies.",0
128,"Hatter effing earned that hug   and kiss  he got in the last scene, with all that he went through for Alice.",1
129,"The Queen of Hearts keeps the residents of Wonderland happy  and controlled  by harvesting positive emotions from captive humans and selling them to the populace as ""teas"" through ""Tea Shops"", like the one Hatter owns/operates.",1
130,"The dead   Winston King of Hearts, Carpenter/Robert Hamilton, Walrus, and potentially Agent White  are all men.",1
131,Duchess  could have theoretically qualified for expendable because    Redemption Equals Death  but it was averted in her case.,1
132,Somebody had to rescue  Jack,1
133,"And   The Carpenter's  Heel Face Turn , but that was more  paternal  love.",1
134,"  Jack, quite literally, who also doubles as a  Runaway Fianc  from an  Arranged Marriage .",1
135,He fits better as a  Gender Flip  of  Rebellious Princess  than as a  Rebel Prince .,1
136,Why does the aerial transport look like a blend of a Vespa and a flamingo?,0
137,":  One of the last times we see the Duchess, she's wearing  Jane Fonda 's outfit from  Barbarella .",0
138,"Winston, the King of Hearts   is  Driven to Suicide .",1
139,The nickname of the card 'the king of hearts' is 'the suicide king'.,1
140,The Oysters are barefoot and that is what connects them to the  Lotus-Eater Machine .,1
141,"Though not stated outright (at least as far as  I  remember), Hatter can punch hard enough to leave a small crater in a wall.",0
142,"  Dodo  actually  does , but  Hatter  is prepared.",1
143,"  Dodo, about Hatter, after he shoots him.",1
144,"Thankfully, it doesn't take.",1
145,  Jack  Heart  is engaged to Duchess the entire time he and Alice are dating.,1
146, with a  Sitcom  twist: the minority partner is a space alien.,0
147,"The television series, based on the film  Alien Nation , lasted for 22 episodes from September, 1989 to May, 1990.",0
148,They are extremely strong and can learn quickly.,0
149,"George's name was originally ""Sam Francisco"", but he changed it at Matt's request.",0
150," Slag Like Me , an  Expanded Universe  novel in which a human reporter goes undercover as a Newcomer and reports on their experiences.",0
151,  the cop who taught Matt in the force  frames George for stealing drugs.,1
152,"Unfortunately,  Matt and Cathy's child was unable to survive after being born, due to her mixed genetics .",1
153," /  Tykebomb The Udara ""seeded"" sleeper agents to fight the Overseers during slavery, many of whom were children, including   Emily .",1
154,"In the pilot, Emily is befriended by Molly, daughter of the Francisco's neighbor.",0
155,"After the series was canceled, the story was continued in a series of  Tie-In Novels .",0
156,The yeast-fermented stuff that we humans prefer has no effect on them.,0
157,"Tenctonese  erogenous zones are entirely different  from humans (shoulder blades, wrists, temples), enabling them to make out on network TV.",0
158,"Although they look moderately similar to humans, Tenctonese cannot metabolize cooked protein, so most of their diet consists of raw animals.",0
159,Racism aside that's pretty damn impressive.,0
160,"a few, such as   the old Newcomer man who hunts down Overseers and kills them  and   the leader of the binnaums who has those who leave his order killed",1
161,"Unusually for this trope, by the end of the episode one of the explanations is disproved   the robber had no mystical powers, he was just trying to get a chance to escape  we aren't given any sort of conclusive answer, aside from the rather lacklustre medical explanation.",1
162,"The Newcomers have great strength, stamina, durability, ability to survive in environments humans can't, extra hearts, and if they overdose on an  extraterrestrial   narcotic , they transform into  murderous, supercharged berserkers .",0
163,"But wait, it gets better, when after getting her to come to his house, he goes to the next room to have a phone conversation in which he brags about how he's going to ""bag the slag""; Emily, like all Newcomers, has superhearing.",0
164,Newcomer flesh dissolves on contact with  salt water .,0
165,"In the final movie, George and Susan have basically this argument about the Udara.",0
166,"The show ran from 1978 to 1980, had two  Christmas Episodes  in 1983 and 1985, and came back to run from 1988 to 1990, concluding with another Christmas Episode.",0
167,"The  Theme Tune ,  Piano Parchment , is  particularly lovely .",0
168,"Routinely lampshaded in the books when Herriot mentions that he doesn't doubt that the modern vet student will look at his descriptions of their treatments of the time and consider them to be unbelievably barbaric (lungworm, for example, was treated with turpentine squirted into the lungs).",0
169,Calum has a badger!,0
170,"Both are also genuinely likable personalities, in an eccentric way.",0
171,"The show is set in North Yorkshire, so thickly accented farmers in flat caps are the norm.",0
172,Is it any wonder that his coworkers ended up with the names  Siegfried and Tristan ?,0
173,The impact of the show was such that it became the focus of a heated national debate on whether the use of comedy was an appropriate means by which to combat prejudice and social inequality.,0
174,"However, in ""Lionel Steps Out,"" he puts Archie in his place (not too nicely) when he crosses the line and tries to stop him from dating his white niece.",0
175,Even the Jeffersons were mentioned and appeared again after being spun-off.,0
176,"Archie used to be one, and only could quit when Edith threatened to leave him.",0
177,Was the first television show to feature a toilet flushing.,0
178,"He has a problem with religion and is outraged when Archie baptized his son behind his back, but in the long run Archie's the one who always picks fights with Mike about it.",0
179,Archie's lodge is in trouble for not having any black or Jewish members.,0
180,So he suggests that they invite one black to join - Solomon Jackson.,0
181,And Archie and Edith travel West to visit the Stivics for Christmas in season 9.,0
182,"A more straight example happened in ""Stretch Cunningham, Goodbye"", where the titular recurring character dies and both Archie and the audience discovers he was Jewish.",0
183, Edith was used sparingly in the first season of  Archie Bunker's Place  before dying of a stroke offscreen.,1
184,Variation - just whether or not   Mike and Gloria get back together or go through with their divorce  is unclear.,1
185,It simply gives a vague closing scene of everyone calmly sitting by the Christmas tree.,1
186,"The  Gloria  spinoff says that   he does leave her , but how canon that was is up for debate.",1
187,"She was, indeed, as Archie often called her, a ""dingbat"", but she was also much more socially sensitive and moral than him.",0
188,"(Maria, Hans Geering, the original Leclerc and  eventually, the British Airmen, though they returned for a brief appearance in the finale )",1
189, than you can (ahem) shake a stick at.,0
190,"The  Distant Finale  makes it decidedly  un ambiguous, as he's hooked up with  Helga .",1
191,I am eloping!!!,1
192,"""Come Helga, stand beneath the brim of my  wide Gestapo hat.",1
193,   Subverted with the three suicide pill rings; they all turn out to be duds.,0
194,"""  As Ren put it: ""He's a man of a thousand disguises... every one the same.",0
195,The real paintings would go to Ren and the Germans in theory but with everyone trying to short everyone it all got horrible confused.,0
196,"Poor Edith, despite being a clever woman, always falls for Ren's transparent lies when she catches him cheating on her.",0
197,They are prominently displayed during   Ren's execution  in the season 1.,1
198,"""  During the ""escape from the prisoner of war camp"" arc there's a number of little shout outs to  The Great Escape , as they put dirt in Rene's trousers so he can dump it around the camp (in the original they had inside pockets that released the dirt).",0
199,"   The first seven seasons took place over only a few months, then two years pass between the seventh and eighth.",0
200, chronicling  the rivalry between two choirs  and the lives of their musical directors.,0
201,"The less-talented choristers find themselves sacked from the choir; Esther finds herself jilted by Michael, who sets up home with Layla.",0
202,"She knows ""this one song"" and starts to sing it.",0
203,":  ""The Game Boy comes in white, black, red, yellow, or...wicked see-through!",0
204,Thelma and Deacon Frye are the most egregious offenders.,0
205,Deacon Frye fakes a marriage to Inga so she could fool an INS agent and stay in the country.,0
206,Not until Thelma finally tells her off does she admit that her son is the only family she has left and that she was afraid of losing him.,0
207,"A six-episode arc in the fourth season has Thelma joining the Army, with  predictable results , despite initially presenting herself as a very competent would-be soldier.",0
208,"Surprisingly, Deacon Frye defends her   after he delivers her baby .",1
209,He also convinces the baby's father to marry her in a later episode.,1
210,"And at times, they just goofed off.",0
211,She also chains her son Beau up in the attic because of a genetic deformity.,1
212,It's further implied that she physically and certainly emotionally abused Tate.,1
213,"Unlike most examples,   Moira  has the opportunity to actually scream.",1
214,"Like one of the twins Vivian is carrying...    And he's starting in early, as three years after Constance decides to raise him, he murders his nanny.",1
215,How   Nora Montgomery  committed suicide   after killing her husband out of grief over her  mutated baby .,1
216,"  All of the Harmons die and are trapped in the House with all the other ghosts forever, but are actively working to make sure no other family ends up like them and are finally happy,  Together in Death .",1
217,"Constance is also finally happy, but is raising the  Anti Christ .",1
218,"Tate, finally remorseful, is left alone, pining for Violet from afar but may earn her forgiveness one day.",1
219,Larry Harvey claims that the horrible burns he received when he   supposedly killed his family  were from saving children from a burning school bus.,1
220,"Ben checked up on his past, forcing Larry to confess that he  didn't  kill his wife and children.",1
221,"Upon confessing to his wife Lorraine that he had fallen for Constance, Lorraine locked herself in a room upstairs with their daughters.",1
222,They died in the fire she set.,1
223,"He wasn't even burned there, he was burned sometime later when Tate set him on fire.",1
224,Revealed to have been the work of the rubber suit man.,1
225,"In the flashback in ""Home Invasion,"" the nurse who is referred to as a ""lezzie"" is drowned in the bathtub later that same scene.",1
226,"Charles used a  still-beating heart  to resurrect it, but it came back with a craving for blood, resulting in Nora attempting to kill it.",1
227,Chekhovs Cupcakes: the cupcakes Constance brought over for Violet.,1
228,"One is eaten by one of the home invaders, which makes her ill and results in her not joining the other two in the basement.",1
229,"Chekhovs Crime: A subtle one, but the cop at the end of the second episode said that   Bianca was found blocks away from the murder house, cut in half.",1
230,He said that it looked like her friends tried to do a Black Dahlia on her.,1
231,And how do they carry Travis' corpse out of the house?,1
232,"The realtor had an actual gun   which Vivien later stole and accidentally shot her husband with  In fact, quite a lot of the onscreen deaths are caused by guns.",1
233,"  Moira, killed by Constance long before the series began.",1
234,"This is how Constance knew about the house's power, as they were living there at the time.",1
235,Violet did not survive her overdose!,1
236,"This trope could possibly apply to almost anyone in the cast, there's a lot of ambiguity about who's alive and who's dead.",1
237,She stabs him to death after the second time.,1
238,"As he was dead, it didn't affect him.",1
239,"After her encounter in the Harmons' basement, this seems to have happened with  Leah  and Violet.",0
240,She's phased out entirely after Violet dies .,1
241,"In another, it was having sex with Luke the security guard, Ben,  and  the rubber suit man.",1
242,She wasn't asleep.,0
243,Violet shows signs of this   after she discovers the truth of what Tate had done .,1
244,"It's further compounded when   she looks for Tate in the basement and instead finds one of the nurses, the two home invaders, and Charles, leading to her being  Driven to Suicide .",1
245,What is being done to   Vivien by the ghosts.,1
246,"Constance is starting to show signs, especially after   she discovers that Tate raped Vivien .",1
247,"It resurfaces in her monologue near the end of ""Afterbirth"".",1
248,"  After being  Driven to Madness , Violet intentionally overdoses.",1
249,"Tate,  screaming and sobbing at her not to die on him , drags her to the bathroom...but is unsuccessful in saving her life.",1
250,"On subsequent tours of the house, Marcy says this is what happened to   Ben .",1
251,"  The baby-thing in the basement that attacks  Leah , nearly attacks Violet, and is responsible for the death of the twins.",1
252,"If Tate can be believed, this is Thaddeus, the son of Charles and Nora Montgomery, killed in revenge for an abortion and  resurrected using a ''still-beating heart''  by Charles.",1
253,Somewhat subverted in that all she really wants   is for someone to find her bones so she can pass on.,1
254,"Tate is a (literally)  Axe Crazy , lying, young man who has obsession with a younger girl and a   mentally challenged sibling , and is first introduced with the  Kill Bill  whistle tune playing and who is  clearly  not the lead character in the 1969 movie  Twisted Nerve .",1
255,"Though considering she's a   ghost , it's ambiguous which appearance is real and which is false.",1
256,Both are the real appearance; Ben sees her as she looked before she   died  whereas Vivien sees her as how she looks after the fact.,1
257,"What is most likely the situation with   one of Vivien's twins, specifically the one Vivien and Rubber Man conceived during the pilot .",1
258,"It started kicking  at eight weeks , then was revealed on the ultrasound to be much further along...and  made the nurse faint .",1
259,"When Vivien meets her again, she claims she saw what can be interpreted as  The Antichrist .",1
260,The basement incident gives subtle hints that   Tate already knows he's  Dead All Along .,1
261,He switches places with Thaddeus several times before appearing next to Violet to watch .,1
262,Marcy invokes this when she pulls a gun on Larry during the open house.,0
263,Violet flees the house but keeps ending back inside no matter how many times she tries   because she died and is now a ghost trapped in the house .,1
264,"Under the pretense of fellatio, she  bites his penis off .",1
265,Vivian's twins were fathered by Tate  and  Ben.,1
266,"  After Ben is killed,  another family buys the house.",1
267,"Ben and Vivien effectively save their lives by convincing them to leave shortly afterward,  scaring the ever-loving hell out of them  in the process.",1
268,Marcy has to redouble her efforts to sell it.,1
269,"As the show has been confirmed for a second season, this will possibly happen again.",1
270,"Somewhat averted in that Murphy has stated that the next season will feature a different location and a different story, with some of the actors staying but even then only to play brand new characters.",0
271,Raped and killed inside the house.,1
272,"Her appearance is also  Foreshadowing , as   Travis' body is mutilated the same way hers was .",1
273,"For Moira, after   Larry Harvey discovers her bones while digging a hole to bury Hayden in .",1
274,"Dashed when   her bones are not removed, Hayden is buried with her,  and  Ben builds a gazebo on top of them !",1
275,One of Vivien's twins is stillborn.,0
276,"  Tate's son apparently inherited his dad's psychotic tendencies, if the nanny he murdered at  three years old  is any indication.",1
277,"However, he has several major misconceptions about how to go about it.",0
278,"When   Ben was shot, he  didn't go to the hospital because it was just a through and through.",1
279,None of the Harmons survive.,1
280,"Really, this show has killed off almost every cast member.",1
281,Constance and Larry are the only major characters who are still alive.,1
282, Addie is struck by a car while trying to join other trick-or-treaters.,1
283,"The brutal irony is that the accident was caused by   the mask Addie's mother gave her to look like a ""pretty girl"", which blocked her peripheral vision.",1
284,"Charles Montgomery,   driven insane after his son is murdered .",1
285,"Travis handles   being murdered  rather well, only being bummed that he won't be famous now.",1
286,"He even asks if he was in the news   after his body is found , then requests newspaper clippings.",1
287,He plans on starting a scrapbook.,1
288,Constance's reaction to   Adelaide being hit by a car  is  heartbreaking .,1
289,It plays as the new buyers flee the house.,1
290,Tate's whistled theme?,1
291,"Heard again as   Constance finds his son and the body of the boy's nanny, who he had killed.",1
292,"After Patrick walked into the room, he killed him as well.",1
293,It's a  Dream Sequence !,1
294,The trailer for episode 10 implies that Tate is going to kill Violet.,1
295,"He does not, instead revealing that she's been  Dead All Along  since her overdose.",1
296,"He was also one of the few to treat Adelaide with dignity, and after he dies, he even spends time playing with Larry's daughters.",1
297,:  Violet only wants to move in the house after the real estate ladies tells the family about the murders.,0
298,Some of which he has acted on.,1
299,"They don't even notice her being  Driven to Madness , overdosing, and  dying .",1
300,"In her own words, they think she's depressed.",1
301,"Constance doesn't have many redeeming qualities, but you feel damn sorry for her when   Adelaide gets hit by a car and she tries desperately to keep from losing her.",1
302,What she says to Adelaide's ghost.,1
303,"As of ""Birth""   Constance  also counts.",1
304,"Billie Dean, the medium who Constance contacts after   Violet discovers that Tate's dead .",1
305,"Tate and Violet, torpedoed near the end of the season once Violet learns that Tate killed Chad and Patrick and raped her mother.",1
306,And they really  are  dead!,1
307,   right before he commits  Suicide By Cop .,1
308,"In his case, he claims it led to him killing his family and horribly burning himself... and later reveals that he'd lied about killing his family.",1
309,"It's also mentioned in the Rubber Man episode that   Patrick  started sleepwalking after he moved in, suggesting the house tends to have this effect on its residents.",1
310,He doesn't stick around long enough for anything to develop from it.,1
311,"In ""Afterbirth"" we learn why,   It's Loraine waking them up and leading them down to the stove.",1
312,"He's not breaking in, though.",1
313,Larry is a platonic version of this to Ben.,1
314,He keeps appearing out of nowhere and talking to him.,1
315,"Though Ben is repulsed by him, he apparently just wants to be buds.",1
316,"In episode three, he even helps Ben out by   killing Hayden.",1
317,"In episode 5, he willingly teams with  Hayden  to get revenge on Ben.",1
318,"Tate and Violet,   due to Tate being  Dead All Along .",1
319,Resolved now that Violet is also  Dead All Along .,1
320,"And promptly  sunk , when Violet finds out Tate killed Chad and Patrick, and raped her mother.",1
321,"When  Hayden  shows up in episodes 4 and 5 after   Larry killed her the episode before , Ben jumps to the conclusion that they are working together to get money out of him,   despite the fact he held her dead body in his arms and built a friggin' gazebo over her burial place.",1
322,"When Vivien starts seeing the ghosts, he thinks she's gone crazy.",1
323,And even then they both think it's someone who broke in!,1
324,"Doesn't even notice that Violet   is dead , believing that she's only depressed.",1
325,It's only after   he dies  that he believes.,1
326,  Tate causes all sorts of tangles when it's revealed that he is the Rubber Man and the one who had sex with Vivien .,1
327,"His backstory has not been revealed, but he just appears at times, has a history with Constance, and from what he said at the end of ""Home Invasion,"" he seems to have an ulterior motive at the house other than receiving therapy.",1
328,"Episode 6 reveals that he did shoot several of his fellow students, including the ones who had hunted him down in the episode before, to the point where a full-on  SWAT team  was sent to apprehend him.",1
329,This led to a  Suicide By Cop .,1
330,The song of the same name plays in the background during a flashback sequence   where Ben and Hayden first hook up .,1
331,  Tate and Violet...at least until she finds out the truth about him.,1
332,"Ben, Vivien, Violet, and the deceased twin.",1
333,"However, this is not a happy ending for them.",1
334,"Happens to   Violet  in Smoldering Children, although subtle hints are dropped in past episodes that she is a ghost trapped in the house.",1
335,It's not  wanting  to leave.,1
336,She ''can't'' leave.,1
337,That's only after turning down several opportunities to leave and even threatening to run away if she can't live in Murder House.,1
338,"Instead of the pig man, he sees one of the nurses from the second episode.",0
339,"There was also a chance to sign up for a ""house call"" to come face-to-face with one of the show's characters.",1
340,"Episode 3, Ben after   Hayden gets whacked.",1
341,"Episode 6, when Tate   shoves his fingers down Violet's throat to try to keep her from dying.",1
342,Who knows what would have happened if she had died in that house.,1
343,"The Rubber Suit Man's identity is revealed, Hayden tries to marshal the ghosts against Vivien and Ben, and Ben has Vivien committed.",1
344,"Less of an example, but still wham-worthy, is ""Smoldering Children"".",1
345,"Of course, by then she's actually  one of them too , but doesn't know it at that time.",1
